id,game,half,start,end,text
381,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1737.99,1739.33, Zaha in the end.
382,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1739.41,1740.55, Another goal at Anfield.
383,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1740.55,1744.63," Not good news if you're a Liverpool fan, but terrific for Hammers."
384,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1744.71,1748.63, Absolutely shocking defending right across the back from Liverpool.
385,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1748.71,1750.51, Drops out to Mark Noble.
386,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1750.59,1753.05," A true hammer, and what a really good finish it was."
387,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1753.13,1755.63, 2-0 West Ham.
388,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1755.71,1762.66," Courtois either, but best chance of the game by far, and well played, Palace."
389,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1762.74,1765.74," Missed opportunity for Yann Kabay,"
390,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1765.82,1770.12," who was frustrated in his time back home in France with Paris Saint-Germain,"
391,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1770.2,1773.16," having joined them from Newcastle United, where he played under Alonso."
392,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1773.28,1776.68," What a game, and what a game."
393,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1776.76,1781.4," Alonso, who didn't feature here or in the other game against Chelsea"
394,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1781.48,1790.36," in the UEFA Champions League last season, wasn't even on the bench."
395,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1790.44,1794.12," Well, I think it's Jose Mourinho more than Alonso who's got the problems."
396,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1794.2,1796.08, Alonso said he'd take the game.
397,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1796.16,1798.45," Spoke to him, he said he'd take the game to Chelsea,"
398,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1798.53,1801.95," and he is a manager who's brave, and he doesn't mind a gamble."
399,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1802.03,1805.33," Even when he's playing the bigger side, he'll always get a game from Palace."
400,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1805.41,1807.33, They'll always have a go at teams.
401,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1807.41,1809.41, Or indeed any Alonso team.
402,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1809.49,1810.33, We've had a terrific start here.
403,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1810.61,1812.61, Just coming up to the half-hour mark.
404,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1812.69,1822.32," MacArthur, suggesting that that took a deflection."
405,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1822.4,1826.18," Oh, good again. Zaha holding the whip."
406,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1826.26,1829.18," Sacco comes in off the line, finds himself in a pocket."
407,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1829.26,1832.68," Tries to cut across this one, but just ends up going straight."
408,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1832.78,1834.68," Doesn't succeed in what he was trying to do,"
409,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1834.78,1838.78," but again, full passage of play, and Palace passing the ball well."
410,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1838.86,1852.18," Sacco, an important summer capture for Crystal Palace,"
411,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1852.26,1857.04, having come to the end of his contract at Wolverhampton Wanderers in the Championship.
412,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1857.12,1862.64," ...goals last season for Wolves,"
413,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1862.64,1877.19, and a full season because of his involvement in African Cup of Nations with Mali.
414,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1877.27,1898.12," Matic, whipped in by Ivanovic."
415,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1900.34,1902.64, ...it was inviting for Diego Costa.
416,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1902.72,1904.14," Yeah, great cross, wasn't it, Tony?"
417,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1904.22,1908.18," It had the right pace and power on it, but it also had great shape on the cross,"
418,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1908.26,1911.26," but unfortunately there was only Diego Costa in there,"
419,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1911.34,1915.02," but a really good, whipped-in cross from Ivanovic."
420,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1934.49,1937.15," ...face mask for an injury which he picked up at Manchester City,"
421,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1937.23,1942.44, where Chelsea were distinctly second best against the 2014 champions.
422,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1942.56,1950.64," The 2015 champions, with a bit of ground to make up already, given their sluggish start."
423,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1950.72,1954.24," Yeah, you can see it, and you can see it in this game as well,"
424,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1954.32,1955.74, that they're not really sharp.
425,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1955.82,1958.74," They've had a couple of little passages where they've knocked it around quickly,"
426,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1958.82,1962.72, but you would say that Palace are as good as them at the moment.
427,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1990.16,1993.08, Will he get the second chance? Can he do better this time?
428,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1993.16,2007.4," Passing there from Chelsea, it's ended up with Gary Cahill, centre-back, having the shot,"
429,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2007.48,2011.4," and you'd be quite happy for that if the centre-backs are having shots from 30 yards,"
430,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2011.48,2013.36," but Willian, Fabregas, Costa,"
431,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2013.44,2018.72," they all passed up the opportunity, and it ended up with Gary Cahill taking the strike."
432,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2018.8,2042.24, Chelsea have secured the championship with a win here against Crystal Palace at the start of May.
433,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2043.44,2046.28," Fourth Premier League title with three games remaining,"
434,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2047.0,2050.48, and they've been top of the table since the end of August.
435,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2050.56,2087.16," Fabregas, the slip."
436,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2087.24,2123.34," Better from Willian, getting to the dead ball line, going past Zaha on that far side,"
437,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2123.42,2126.42," just showing it, and then going around him, corner to Chelsea,"
438,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2126.5,2131.74," but he had that sustained batter pressure that you normally see at the back,"
439,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2131.82,2210.4, and he's got it in the bridge when teams come down here.
440,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2210.48,2213.4," Palace, and well-defended Gary Cahill against Wickham there."
441,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2214.79,2215.71, Good ball.
442,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2215.79,2228.56," Diego Costa, can't get Suarez out of the way."
443,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2228.64,2233.56," It's just the first time we've seen Fabregas get his head up and try and hit Diego Costa on the angle,"
444,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2233.64,2236.56," where he just cuts across the ball and peels off the far player,"
445,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2236.64,2239.63," in this case the full-back, Suarez, but he defended it well."
446,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2239.71,2242.63," Palace, you can see immediately that ball went backwards,"
447,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2242.71,2245.63," they were pressing after the ball, making it really difficult for Chelsea."
448,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2245.71,2284.56, It's up again by Delaney.
449,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2284.6,2288.56, Look at the middle of the Palace back line alongside Scott Dutt.
450,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2288.64,2292.01," He's hitting balls in, Ivanovic, but there's only one man in there."
451,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2292.09,2295.01," That's Diego Costa, and there's three defenders up against him."
452,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2295.09,2314.04, Very difficult to pick him out.
453,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2314.12,2324.17," Drones around Stamford Bridge are growing,"
454,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2324.25,2336.71, but are normally and failingly patient with their team.
455,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2336.79,2343.25," Holding off puncture, Azpilicueta."
456,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2343.33,2345.25, In the reach of Diego Costa.
457,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2345.33,2347.25, I thought Delaney got a touch on this one.
458,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2347.33,2349.89, It was a good ball in from Azpilicueta.
459,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2349.97,2352.93," Good switch of play from Fabregas, he found Azpilicueta,"
460,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2353.05,2353.85, he's trying to curl it in.
461,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2353.97,2358.05," I think it was just a little touch there, otherwise Costa gets to that one."
462,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2358.13,2362.05, And that faintest of touches is just enough to take it off the foot of Costa.
463,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2362.13,2367.26," You might be able to see it a little bit clearer in that slow-mo,"
464,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2367.34,2370.26," but there it was, just the slightest of touches."
465,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2370.34,2377.91, Diego Costa had a brilliant start to his Chelsea career.
466,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2377.99,2425.59," Suarez, Zaha, plenty of joy in the first half."
467,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2425.67,2429.03, That's where Conor Wickham's got to make a definite run.
468,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2429.11,2433.03," Zaha got to that dead ball line, he got his head up, but Wickham's not making a run."
469,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2433.11,2434.11," Either they've got to go, check out,"
470,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2434.19,2436.19, or go straight for that near post.
471,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2436.27,2440.27," He got stuck between, and that's when Zaha had to hesitate with the cross."
472,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2440.35,2442.27, Try and make up the cross's mind for him.
473,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2442.35,2450.61," Training ground routine, will Palace turn to here?"
474,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2450.69,2455.3, Dan has made his move.
475,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2455.38,2464.29," Suarez, he has been charged down fairly by Diego Costa."
476,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2464.37,2469.29, Senegalese full-back thought that there was use of the hand by Diego Costa.
477,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2469.37,2480.46," Diego Costa, brilliantly saved for a second time."
478,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2480.54,2485.98, Being happy that he allowed the first shot to drift straight into the net.
479,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2485.98,2492.14, Aston Villa have come from behind and lead against Sunderland.
480,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2492.22,2494.14," When you're hot, you're hot."
481,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2494.22,2499.14," Scott Sinclair, his fifth goal in four days, and Villa do like playing Sunderland."
482,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2499.22,2505.5, Looks like a good strike from Fabregas.
483,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2505.58,2512.4, Pete McCarthy does ever so well.
484,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2512.48,2564.67," Matic, now Matic."
485,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2564.75,2566.67, Chelsea continuing to be patient.
486,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2566.75,2570.02, Palace with everybody but Wickham behind the ball.
487,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2570.1,2573.02," Matic, amazing run by Matic."
488,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2573.1,2574.37, Finish letting down.
489,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2574.37,2577.24, But he couldn't get the ball from between his feet.
490,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2577.32,2580.24, He just couldn't get an angle on it to get a decent strike.
491,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2580.32,2582.24, And ends up passing it to McCarthy.
492,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2582.32,2584.24, This is the earlier chance. Costa had to shoot here.
493,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2584.32,2586.24," Good strike, good stop-low down to his right."
494,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2586.32,2590.24, And there's a combination of Dan and McCarthy to block the second one.
495,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2590.32,2592.24, Good defending Palace.
496,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2592.32,2594.24," And a good little run from Matic as well,"
497,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2594.32,2597.24, which unfortunately couldn't get any power in the shot.
498,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2597.32,2606.44, Ahead for Connor Wickham.
499,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2606.52,2610.1," There's a question about his participation,"
500,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2610.18,2612.1, because he took a knock in the ribs.
501,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2612.18,2613.94," Well, here's the double."
502,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2614.02,2614.94, Double save again.
503,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2615.02,2616.94, One low down to his right and a second one yet.
504,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2617.02,2618.94, And Dan got a little deflection on it as well.
505,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2619.02,2621.32, Palace throwing the bodies in there.
506,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2621.4,2622.32, Terrific defending.
507,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2622.4,2624.32," Good stop, that is, low down."
508,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2624.4,2626.32," Not once, but twice."
509,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2633.89,2635.81, Perfect training ground routine for Kepa.
510,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2635.89,2637.81, Down low to one shot.
511,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2637.89,2640.1, Up across the goal and down low to another one.
512,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2640.18,2645.23, Big shout from Alex McCarthy as well as he comes out to collect.
513,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2645.31,2648.68, Kepa was playing in West London last season
514,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2648.76,2651.68, with Queen's Park Rangers before they were relegated.
